Id,y
152445,2579070.693656656
152446,1126531.8209683073
152447,1054524.7237777289
152448,1336059.192364248
152449,1048870.5095026128
152450,1486607.6812558356
152451,580368.0
152452,2256317.380952381
152453,479075.8465445866
152454,850390.3969489834
152455,980526.2504854328
152456,872406.6666666667
152457,1657401.6190476192
152458,903623.6967263907
152459,1305198.246973786
152460,1482704.5457543312
152461,1318096.3121587946
152462,861381.844290771
152463,4125294.7780112047
152464,1514223.9381656426
152465,982078.7688145185
152466,1629977.5207970694
152467,664156.8235957377
152468,1060569.7460876543
152469,716101.3379364386
152470,1351351.1173063046
152471,1042649.3205357263
152472,401521.32215619297
152473,2303480.1061152164
152474,699288.867684464
152475,2572313.783934664
152476,1068764.64362738
152477,583414.1518350291
152478,753654.3993571429
152479,1406994.655270022
152480,966770.542789745
152481,601587.2158813407
152482,717304.4578716607
152483,1686254.642857143
152484,656396.3571428573
152485,2016451.0028860029
152486,871977.5891532578
152487,2654438.0436002617
152488,757144.6376853373
152489,1715587.8056347722
152490,2353186.0941558448
152491,1120735.3414137205
152492,1422032.376949735
152493,1441920.275910364
152494,810727.6891420458
152495,1461555.3621479138
152496,549069.6161344891
152497,2541521.1904761903
152498,904294.0
152499,1164019.6705476192
152500,759946.0714285712
152501,622361.6908021695
152502,542890.6710526316
152503,1476578.9154841073
152504,941384.1259008395
152505,2196746.5839556693
152506,1127692.0149415638
152507,928892.1269841272
152508,1044137.6854778473
152509,1263945.989615461
152510,1092948.8884867406
152511,512741.38015873014
152512,1263175.1753246754
152513,641883.764492786
152514,915865.3506493506
152515,1988649.5000000002
152516,1309930.0769434813
152517,2907594.342105263
152518,2744044.358457957
152519,605992.1956362063
152520,768633.2166963156
152521,993312.0708257793
152522,853654.4642857143
152523,716902.9063174895
152524,784362.2672676453
152525,1616549.4276695522
152526,823227.2258297259
152527,1007850.8298412696
152528,903169.8132051282
152529,1533033.97243692
152530,1030151.986950594
152531,600278.9475117455
152532,1841298.8575036076
152533,926776.5828161433
152534,1454490.2173159774
152535,1952247.1413293672
152536,1457299.8015873018
152537,2075528.5788517038
152538,7845871.666666668
152539,1297328.3031226634
152540,593517.3707012583
152541,1629164.2321015722
152542,1005997.509277421
152543,1470585.9852647353
152544,1103856.1095702075
152545,1413526.9712915241
152546,614608.1362962296
152547,464292.17860081093
152548,1958710.3791292561
152549,1521318.4860851995
152550,1025833.8326250789
152551,740355.7362790449
152552,2021295.2598636395
152553,488216.759910927
152554,1225551.5291971476
152555,1738368.1940836941
152556,1143402.3690476192
152557,1314154.0856060607
152558,851024.9620607459
152559,1005643.5004238168
152560,1138573.190943044
152561,3363903.4038153957
152562,1260327.9087301588
152563,669041.4101637211
152564,1767081.5784188032
152565,2544690.773999639
152566,773335.0067293816
152567,1747508.956416472
152568,1877544.527035658
152569,1118090.0595238095
152570,2055005.3834302071
152571,357041.15496080706
152572,742543.3450212068
152573,1428024.166666667
152574,981995.9136098215
152575,582299.9270041243
152576,1759413.9222638947
152577,1929731.6982499766
152578,1040423.7572805113
152579,788953.1482402125
152580,1256650.1929659406
152581,911556.4107142857
152582,858904.5603636467
152583,925119.0213195021
152584,817725.5506401154
152585,985036.6666666665
152586,1500563.9246642245
152587,1357490.0702340298
152588,1473369.9618020612
152589,867618.9007936508
152590,654054.2182539683
152591,563347.0882630023
152592,747134.6468087817
152593,1459620.0119290364
152594,545729.7061989955
152595,629077.1235569986
152596,828988.7424242425
152597,973595.0147907649
152598,1494755.377684407
152599,1376264.3607785567
152600,2334607.7042074148
152601,1483535.4612689016
152602,1345482.8675707034
152603,840884.3914168507
152604,1267238.056526207
152605,853276.3483304391
152606,1608134.4444444443
152607,1024235.0530025527
152608,1216185.0309890094
152609,971253.0722078877
152610,871977.5891532578
152611,1392002.0345786032
152612,521419.6666666666
152613,530585.5036773741
152614,1165835.0557972584
152615,1692055.1810147623
152616,1614312.2221539828
152617,1252922.4718624458
152618,1421350.3159624888
152619,710994.1087599072
152620,658196.323953824
152621,1748788.5364752763
152622,928407.6436783238
152623,800177.3815323954
152624,1326295.5851807005
152625,1677853.8331395146
152626,2118692.469924069
152627,1455605.2847250006
152628,826425.7934149184
152629,3637389.5425348943
152630,1110927.6428571427
152631,1456267.79961705
152632,1192856.9753548326
152633,846490.0775883347
152634,838945.3571428573
152635,773290.7557518098
152636,1314733.902548888
152637,660388.3276574645
152638,918339.7874026989
152639,697067.4894949495
152640,1817025.8134920637
152641,1751424.046572831
152642,606981.902565108
152643,1361883.641556557
152644,1078187.070518894
152645,1427660.5616582728
152646,946257.6685963825
152647,1065321.666666667
152648,1136072.0453484429
152649,2412845.542258782
152650,1229952.2250331892
152651,719962.7211087671
152652,872476.7989763606
152653,850460.4365079366
152654,1663705.331122928
152655,2222146.5631539337
152656,733236.5333333334
152657,956917.1897546896
152658,1664236.3897306405
152659,379041.46645968466
152660,1698129.1527994426
152661,5032313.610567678
152662,926330.8735504118
152663,351455.2777593754
152664,866942.5123117685
152665,978941.8082444514
152666,978397.8662833795
152667,971253.0722078877
152668,754228.8606022133
152669,575622.7380952381
152670,1015378.0555555555
152671,784338.786396185
152672,1165835.0557972584
152673,965156.2716030879
152674,1078110.4859584863
152675,1314925.1785714286
152676,1494755.377684407
152677,1422032.376949735
152678,1152699.0700513974
152679,2102517.6867827517
152680,1816462.4211399716
152681,1104420.1012622826
152682,751453.7985117333
152683,1352346.843238053
152684,1695198.1338136152
152685,1216185.0309890094
152686,1080588.0984552735
152687,980361.7718083869
152688,1103856.1095702075
152689,3465298.8873727806
152690,633259.6150633651
152691,3002969.945624025
152692,384309.6818154347
152693,1044785.6228493727
152694,732095.0268573321
152695,1554052.6996640535
152696,1303296.4
152697,893505.6103392727
152698,905996.5656288156
152699,1330143.2225410389
152700,668347.6666666666
152701,1139833.6076914107
152702,2021295.2598636395
152703,1330753.363607622
152704,1763456.8809523813
152705,946904.9462322944
152706,1289061.8106060605
152707,713498.833661065
152708,902149.950595238
152709,859995.1164243032
152710,852610.0194580714
152711,1271143.3280608281
152712,825055.3095238096
152713,3002969.945624025
152714,912889.031709769
152715,1930654.6775120306
152716,605992.1956362063
152717,1045087.7573194418
152718,1214895.5848256277
152719,673379.0802669552
152720,2517348.446466456
152721,665309.3085754246
152722,2035514.7733100238
152723,1035128.6614402753
152724,1245541.4126984128
152725,1455018.6974253815
152726,1151466.2499999998
152727,534918.2929292931
152728,1302933.81051871
152729,775483.9592325718
152730,1395909.977227472
152731,1019900.6013396564
152732,1585819.4670884665
152733,1419545.6965873018
152734,651715.320065424
152735,1543432.7051473646
152736,1582913.9023533359
152737,764493.0783703503
152738,993668.6706349206
152739,864082.3809523811
152740,906605.6666666667
152741,2796062.2584574316
152742,741062.5543103772
152743,1576555.5031252084
152744,880864.0165817369
152745,599671.1134819512
152746,1381482.8075870464
152747,1281996.8986573303
152748,1742838.1111111112
152749,1978755.6719930393
152750,1850731.9987580362
152751,1179118.5970691508
152752,905134.3875572534
152753,1486661.429060004
152754,2878330.3095238097
152755,1311696.6537683092
152756,1164149.408891086
152757,2237250.373765124
152758,2607583.4347445033
152759,1061560.838272126
152760,1598161.2698412698
152761,463731.71275670076
152762,718793.6581751582
152763,737536.3333333333
152764,1160208.347912008
152765,1119439.3594566353
152766,1462137.0223513322
152767,663799.2137919269
152768,2244678.085782322
152769,1119308.88
152770,1653080.7698412705
152771,981995.9136098215
152772,1976371.100270563
152773,1032839.272249954
152774,425764.0391423828
152775,678057.8151499842
152776,684535.984126984
152777,826470.0707070704
152778,1219505.425873016
152779,578080.5352729391
152780,1378996.5516149967
152781,1067138.311846487
152782,904919.2108333333
152783,590027.3527277919
152784,1174968.2819402816
152785,1431317.0841406467
152786,436725.4758574758
152787,1480810.8128815633
152788,1917625.166659185
152789,1143855.6964761904
152790,839558.7857142857
152791,1267315.9148629147
152792,1160208.347912008
152793,1334108.0068284494
152794,374321.22857142857
152795,1196108.8199602684
152796,599959.53470141
152797,1009047.1320346318
152798,1795606.1038961038
152799,851945.9658650005
152800,939517.2888888889
152801,1262264.6751142829
152802,683593.3785406129
152803,958370.107827614
152804,3909304.166666667
152805,626466.05
152806,1580676.6150443093
152807,704100.5696248199
152808,1594880.301092405
152809,1522716.8259165275
152810,1564409.2549388176
152811,1128354.2410716508
152812,1473937.4824490729
152813,883462.8502858985
152814,1161870.839316021
152815,986163.9191919193
152816,600278.9475117455
152817,441032.80679653666
152818,668620.0
152819,627266.1666666667
152820,620144.5035242535
152821,837005.3132263221
152822,1386515.0032110186
152823,617244.8668081177
152824,1384076.6625908324
152825,695568.6826932051
152826,650085.2153228716
152827,774030.0455452194
152828,2464269.4221665505
152829,439519.3782508349
152830,980361.7718083869
152831,1676236.281882601
152832,829895.0
152833,733893.0676190476
152834,706294.9516594515
152835,2731564.5997548206
152836,1094202.9274436547
152837,1534436.4557170765
152838,1210974.5833333335
152839,1030151.986950594
152840,2549255.9711991264
152841,1048870.5095026128
152842,1511378.9043179047
152843,905731.7486308169
152844,889388.849206349
152845,607610.3038434065
152846,767512.2596391045
152847,774030.0455452194
152848,912889.031709769
152849,1096373.2654040405
152850,1242299.1796882143
152851,641049.8696581633
152852,1075393.0830875572
152853,690793.2590700722
152854,788389.2797633649
152855,966908.619875419
152856,776886.0321860879
152857,1085781.9047619046
152858,1907057.1815786145
152859,1290139.761904762
152860,762939.595286639
152861,729144.3205811003
152862,1720035.808913513
152863,1266529.1706349207
152864,1637739.5315945195
152865,1030151.986950594
152866,951196.6264127361
152867,856790.8026984127
152868,892725.8814232085
152869,1390292.9761904764
152870,1112537.6629924849
152871,425764.0391423828
152872,1111645.14539627
152873,952314.5763455034
152874,3117018.333333334
152875,827899.850119596
152876,930720.9186507937
152877,2371512.779112862
152878,899918.6027133593
152879,950267.8382186973
152880,1124388.4664686015
152881,1572338.2795159102
152882,966496.4366685944
152883,722323.2858391606
152884,915253.8666666666
152885,944973.522636143
152886,1037762.9331081104
152887,926363.1328766233
152888,1358461.25
152889,2480483.6473672614
152890,543006.9170671715
152891,1766126.933885403
152892,1214895.5848256277
152893,1331040.6746031747
152894,543323.5133329091
152895,824854.1666666667
152896,557884.9306391489
152897,740355.7362790449
152898,646775.3091684404
152899,1136782.7341269841
152900,2239346.4285714286
152901,1432020.5952380951
152902,1262264.6751142829
152903,1636129.1904761908
152904,783919.7916666667
152905,885302.5000000001
152906,1199107.0696248198
152907,1229017.0992938746
152908,1522157.365055696
152909,3484339.7901774026
152910,1107690.9897086993
152911,815427.8518109925
152912,1242299.1796882143
152913,573084.6641404897
152914,966908.619875419
152915,1385899.2085137088
152916,1510554.0790004765
152917,692115.1318811167
152918,610240.4307359307
152919,1190435.862018868
152920,790124.8214285714
152921,1767375.6870260974
152922,1400561.9047619049
152923,926330.8735504118
152924,543323.5133329091
152925,463731.71275670076
152926,599711.1953530782
152927,1614312.2221539828
152928,1402007.6763478103
152929,1198587.7557827192
152930,1978974.0378805709
152931,852252.0580877456
152932,966908.619875419
152933,1811852.8676230046
152934,1679466.7651273431
152935,492818.6666666666
152936,717518.8286846417
152937,636907.2248917748
152938,815400.0842207727
152939,1241006.3552218173
152940,881154.2441844174
152941,1670367.703339532
152942,1410350.3972239206
152943,1160208.347912008
152944,1269502.0634920632
152945,515271.08333333326
152946,881040.4278623505
152947,635410.957498078
152948,1856988.6389732775
152949,1496299.3993506494
152950,1877725.8701917347
152951,1369271.487012987
152952,895247.166930963
152953,1580676.6150443093
152954,878525.955768303
152955,891081.1943835862
152956,884325.7878792882
152957,787384.024857143
152958,1291875.6030469087
152959,890258.2007573901
152960,13362330.0
152961,7674491.2698412705
152962,1156221.7460317458
152963,631730.597017775
152964,898428.0290292335
152965,1257353.6327561329
152966,883462.8502858985
152967,729169.162698413
152968,2425996.5746125304
152969,992281.7663492062
152970,2546768.3293650793
152971,3884142.7182539697
152972,1304839.107142857
152973,1863232.744368018
152974,895247.166930963
152975,396400.59299466206
152976,858904.5603636467
152977,2680615.466477967
152978,695530.502324473
152979,1030151.986950594
152980,1846497.0625396825
152981,1388493.0866300971
152982,695568.6826932051
152983,1038062.5
152984,529247.2376664747
152985,1223339.9884421136
152986,1659245.1405122646
152987,1010842.8720085635
152988,808296.5073246562
152989,891081.1943835862
152990,985036.6666666665
152991,551839.8844852124
152992,1055190.0
152993,1105747.1477688535
152994,757144.6376853373
152995,898428.0290292335
152996,802126.023836188
152997,851359.651912532
152998,690558.0994744368
152999,595695.9657587935
153000,430910.73294939904
153001,1611427.1123462892
153002,617776.3783782284
153003,879918.87022361
153004,749063.9722222219
153005,1280914.9425230715
153006,2152746.2095757574
153007,593955.2612330489
153008,2047540.3836940832
153009,777464.3271629199
153010,1194890.0822673277
153011,620576.6950284606
153012,550062.5513235293
153013,1276743.7341269841
153014,1261916.8497165148
153015,680045.9842938924
153016,721210.8053579623
153017,643204.5512820513
153018,809157.619047619
153019,594264.2879310233
153020,1113942.9381608658
153021,1900138.756084422
153022,1866421.9489838362
153023,688223.1917265996
153024,679826.7547879858
153025,926274.6759629259
153026,784193.4462039864
153027,1582913.9023533359
153028,1578191.0284211836
153029,1958710.3791292561
153030,718793.6581751582
153031,6371447.71825397
153032,933552.8988249615
153033,408061.62987012975
153034,761158.4262902129
153035,1712340.0
153036,1256650.1929659406
153037,678057.8151499842
153038,784338.786396185
153039,1317441.6537119981
153040,1720035.8124707437
153041,1550224.384920635
153042,500948.5280112044
153043,2838676.4285714286
153044,1811852.8676230046
153045,1410350.3972239206
153046,1247257.4615794595
153047,980526.2504854328
153048,1325550.8382515705
153049,1085855.2523646534
153050,1247257.4615794595
153051,993614.2485555625
153052,719327.0244588745
153053,1280538.7757123052
153054,815400.0842207727
153055,1867173.5871148454
153056,621593.9957803778
153057,1842214.9104770306
153058,1497102.71518759
153059,948977.4047705833
153060,1964903.8587340205
153061,824045.7785959137
153062,534920.0470081453
153063,715936.602712735
153064,1058555.5012167743
153065,1139833.6076914107
153066,600278.9475117455
153067,958370.107827614
153068,990378.5671171992
153069,1541804.0871362197
153070,1058437.181998557
153071,2549255.9711991264
153072,1410350.3972239206
153073,1128354.2410716508
153074,1382923.7306672083
153075,1722605.3032816336
153076,1695611.188671098
153077,566011.3012761143
153078,890930.5955217779
153079,1127336.419039362
153080,1913878.9067986247
153081,935076.0666929412
153082,617244.8668081177
153083,620369.5865818745
153084,1459620.0119290364
153085,730354.3636363638
153086,1392002.0345786032
153087,551756.1437798312
153088,521708.1311090682
153089,1060198.279326238
153090,1280538.7757123052
153091,690700.5000000001
153092,1219110.5564873621
153093,2237476.5819729045
153094,1587057.3691016247
153095,1850731.9987580362
153096,1768214.9329803851
153097,911960.9391838596
153098,646342.0727305373
153099,2237476.5819729045
153100,1332715.6194828125
153101,898290.1515151516
153102,912889.031709769
153103,755943.212115459
153104,1540992.057380528
153105,1291827.9270284888
153106,1190287.670486705
153107,662326.7085858587
153108,5032313.610567678
153109,995541.5476190478
153110,1451919.5733333328
153111,614411.7458374958
153112,531044.108482833
153113,1422032.376949735
153114,924490.9753636372
153115,898796.2444609046
153116,751006.6474747476
153117,2574181.5
153118,2790187.237123012
153119,1059288.3012431387
153120,1045057.2295030926
153121,1026721.9285714285
153122,1324473.8485360271
153123,1355051.8298229545
153124,1222763.6738095242
153125,1019056.5796925122
153126,1745486.3787878787
153127,951642.8834211944
153128,1302223.8453860197
153129,689222.5784890071
153130,1900803.9201146073
153131,992965.3621031743
153132,612945.9404761905
153133,1614951.9164005192
153134,646900.7444502164
153135,1115571.6638515673
153136,1166394.6577508524
153137,1437786.9963634873
153138,1388602.897376263
153139,880648.1149156544
153140,971253.0722078877
153141,978010.2497090164
153142,567455.355808751
153143,893611.655608718
153144,1059429.8484848486
153145,930684.0692640693
153146,1023074.3463469865
153147,922361.475413547
153148,1005643.5004238168
153149,1135111.4653900482
153150,1741906.093711244
153151,797889.4311387112
153152,893505.6103392727
153153,655866.9078551963
153154,1751424.046572831
153155,1456538.9978632478
153156,695568.6826932051
153157,1666450.1785714284
153158,888558.6081410518
153159,2508982.4983661827
153160,1658416.666666667
153161,1358973.3116906853
153162,1519048.7857142864
153163,815400.0842207727
153164,1338223.3182857146
153165,1104068.5679271708
153166,798410.521034364
153167,10315600.0
153168,630371.1309523808
153169,1339831.3146367017
153170,764882.4739712472
153171,712169.961643482
153172,1635102.324259021
153173,627080.1040901437
153174,2186532.6850623945
153175,1726450.5211137373
153176,1135153.255050505
153177,1173164.3521942107
153178,566011.3012761143
153179,2238397.8925596834
153180,766182.9822666415
153181,1523288.8250260043
153182,713498.833661065
153183,588285.0992068637
153184,750030.2957402074
153185,2082580.7243034744
153186,740355.7362790449
153187,698575.6964285714
153188,740355.7362790449
153189,695001.6666666665
153190,1358876.1982698475
153191,1510554.0790004765
153192,1012348.0476190476
153193,1124057.5664209763
153194,816330.1394250193
153195,3804124.960317461
153196,1346770.7549019605
153197,1172197.2727272727
153198,522528.9323932042
153199,513380.7544118181
153200,936833.5715791433
153201,1178833.5500491073
153202,830701.0939755257
153203,572950.6071988748
153204,4849625.0
153205,910119.0581779331
153206,563927.8636763563
153207,658359.6884765723
153208,486652.07159870595
153209,796761.5852804924
153210,813193.8387723385
153211,1756651.654545618
153212,401521.32215619297
153213,814277.4920634921
153214,975722.9886637053
153215,796550.0000000001
153216,1195790.6255085242
153217,1494755.377684407
153218,1722078.401712243
153219,910561.0062404658
153220,768241.3791447581
153221,1793667.5695148662
153222,1892552.5707070709
153223,1850731.9987580362
153224,1863232.744368018
153225,1358973.3116906853
153226,1698417.8035714284
153227,6000876.666666668
153228,624544.4884559884
153229,997611.3683116965
153230,1344425.6435231438
153231,2132749.8253968256
153232,1820071.907037407
153233,1388493.0866300971
153234,545418.4609243696
153235,1133005.193205846
153236,1197293.9293870905
153237,1045057.2295030926
153238,718422.8721139972
153239,1912305.0
153240,1324473.8485360271
153241,1348432.8804289324
153242,1385448.111111111
153243,425764.0391423828
153244,1070231.4555169693
153245,540118.7999639249
153246,871251.3849206348
153247,4475002.857142856
153248,1748978.90749648
153249,1290139.761904762
153250,976536.4651830175
153251,1071567.0429209687
153252,2876550.6053391057
153253,1075207.238095238
153254,880864.0165817369
153255,928777.5
153256,1498368.8333780726
153257,946257.6685963825
153258,827853.7795537795
153259,2128805.6979734874
153260,1053430.1442923904
153261,798520.9552005014
153262,5493420.530828442
153263,890422.619047619
153264,1330753.363607622
153265,1663705.331122928
153266,1142264.5514999307
153267,755135.8540274437
153268,867531.9036694677
153269,1049567.1789271676
153270,890258.2007573901
153271,1286368.4444445164
153272,1190287.670486705
153273,1349360.5353692202
153274,1249347.1909653828
153275,1180327.8195588472
153276,1521700.308444223
153277,1316689.8733588178
153278,971253.0722078877
153279,1247257.4615794595
153280,561795.465007215
153281,817725.5506401154
153282,800964.695920668
153283,2285192.7192474743
153284,1281996.8986573303
153285,1546031.4444444445
153286,1561191.6987657598
153287,1700662.3537195602
153288,1736525.62049062
153289,2555493.5081307585
153290,724845.5486764659
153291,1398721.547409963
153292,951642.8834211944
153293,911714.3505286281
153294,2420098.174792938
153295,1096684.876029088
153296,2621702.914571164
153297,2538664.0476190476
153298,788552.1124611858
153299,724845.5486764659
153300,1190532.774730301
153301,1561191.6987657598
153302,1827287.531871914
153303,1133067.942105138
153304,1713641.04310363
153305,851945.9658650005
153306,1158940.0746753244
153307,1386515.0032110186
153308,1400158.7954118543
153309,2314399.93414564
153310,1641966.7632819572
153311,1695611.188671098
153312,508789.036075036
153313,2401612.725191476
153314,883462.8502858985
153315,1427660.5616582728
153316,1315203.0321021406
153317,1353671.4066630052
153318,1023746.7659505114
153319,766182.9822666415
153320,1482704.5457543312
153321,839620.109126984
153322,5021645.576062827
153323,592271.9285714286
153324,751845.553425741
153325,577468.9020173487
153326,990378.5671171992
153327,755347.775
153328,717304.4578716607
153329,1048870.5095026128
153330,632857.1323260072
153331,4831665.303030303
153332,2402454.320585859
153333,680599.7061965811
153334,1121852.214285714
153335,1247572.2848254135
153336,551844.8017426284
153337,931309.2598178849
153338,1632337.322794889
153339,2480483.6473672614
153340,659973.2375520314
153341,1882429.856753589
153342,767568.3424088669
153343,1081460.0952727275
153344,1580676.6150443093
153345,1095473.3439460981
153346,862371.7602625947
153347,667695.2073375611
153348,1395909.977227472
153349,818648.0162337662
153350,1313375.6790554638
153351,1045057.2295030926
153352,1139897.579480792
153353,1008191.4292198463
153354,708522.2395318635
153355,608809.233606379
153356,680163.9425632565
153357,1054524.7237777289
153358,1267359.0336330335
153359,855876.9671832377
153360,1130211.021814477
153361,6080351.706349207
153362,1409482.0634593465
153363,928854.6980081941
153364,1282607.6884920637
153365,2235191.6666666665
153366,514465.5152550868
153367,680453.1414143607
153368,864995.5952380953
153369,456815.36231197335
153370,2039492.3317136702
153371,2265515.2976190476
153372,852052.9796694056
153373,970891.7796778386
153374,1054129.8982683981
153375,2036800.1213467089
153376,1487270.7194321265
153377,2771313.9
153378,996601.8885281385
153379,1359756.0754928405
153380,706210.1428608377
153381,1112114.6489783304
153382,847553.7827936508
153383,1089104.4458458659
153384,2436993.6349789114
153385,633072.1672493726
153386,680453.1414143607
153387,1164678.011904762
153388,938757.6722381078
153389,1229952.2250331892
153390,897327.4448051952
153391,763012.9861779958
153392,1042649.3205357263
153393,2627882.857142857
153394,1400200.8343983418
153395,764493.0783703503
153396,584592.7814653956
153397,471077.3865789696
153398,10258890.0
153399,902149.950595238
153400,2564650.0
153401,675349.4753759353
153402,1001182.6904761904
153403,936833.5715791433
153404,776886.0321860879
153405,1502364.8688849043
153406,838087.5714285712
153407,1590607.0920973015
153408,1302933.81051871
153409,1198587.7557827192
153410,958279.2316907899
153411,2106625.4769019764
153412,1287575.6666666667
153413,2831124.583333334
153414,925851.3702857143
153415,1869342.6506122232
153416,849073.453032436
153417,1187997.261904762
153418,1213219.3521879169
153419,1042649.3205357263
153420,858032.0207700194
153421,408061.62987012975
153422,1226690.9092773367
153423,1458300.5114474716
153424,1416870.4012009236
153425,1224805.1065841296
153426,1429444.3583907518
153427,1078187.070518894
153428,785814.1774891776
153429,1832165.3051275823
153430,1280538.7757123052
153431,2472160.7835108046
153432,754370.662721674
153433,641924.2298975865
153434,813160.1904761904
153435,1262264.6751142829
153436,1508049.9762161383
153437,1326295.5851807005
153438,1119592.8214285714
153439,1050355.6408452657
153440,858904.5603636467
153441,905134.3875572534
153442,2098926.6666666665
153443,800156.6814830921
153444,1395909.977227472
153445,553651.2466063349
153446,641889.7594627594
153447,705757.5369769122
153448,888117.2895427174
153449,845951.7505466917
153450,1039441.6666666665
153451,2451586.8090047245
153452,830701.0939755257
153453,926235.4492011484
153454,1004119.2908645367
153455,1102439.5435564436
153456,1124057.5664209763
153457,694826.45896005
153458,1146495.9305706404
153459,604838.979009493
153460,843069.3730197715
153461,518723.34428527305
153462,630653.7002164503
153463,778758.8571428572
153464,867711.7866137716
153465,1624440.0767796603
153466,1343572.2154309987
153467,2713979.3540941696
153468,826018.1611279588
153469,1070572.9209229928
153470,1614312.2221539828
153471,623202.6759703525
153472,1205910.877137468
153473,1620431.479076479
153474,2063834.5202020204
153475,891081.1943835862
153476,771472.4404761906
153477,1257645.9913182363
153478,1811523.4418575661
153479,656396.3571428573
153480,1078187.070518894
153481,774159.1614482435
153482,1302933.81051871
153483,1378169.2167473051
153484,1600003.0949494948
153485,1381441.5240833822
153486,821635.4285714285
153487,1185434.337889554
153488,1736415.2706645087
153489,569263.4172632924
153490,530585.5036773741
153491,1326889.5417443102
153492,904198.8942936149
153493,893074.6948051947
153494,1834493.4516574848
153495,1022824.1503920916
153496,1336059.192364248
153497,2065010.3863668835
153498,1481232.518626111
153499,728868.758363485
153500,1913878.9067986247
153501,667864.8803634864
153502,2781819.7674433887
153503,476608.0827228326
153504,688775.4014831489
153505,3741388.781075842
153506,917393.841374863
153507,657298.1608669107
153508,1443234.0984848486
153509,2482587.680338031
153510,1341597.7182052985
153511,574876.145870457
153512,765451.4590569948
153513,645394.488983239
153514,579635.4267399268
153515,881507.0356310356
153516,1001532.495670996
153517,1959999.8792169038
153518,1950256.1826851312
153519,889600.4959475381
153520,966908.619875419
153521,1085960.5725164586
153522,2520619.97
153523,540999.7439344283
153524,1396046.4532290036
153525,1473369.9618020612
153526,1757312.0258494623
153527,4414772.034632035
153528,1307334.3095238095
153529,985768.345
153530,1263616.3619715872
153531,801227.1642797351
153532,729236.7738095239
153533,856480.5707045149
153534,1598100.3576873362
153535,1008191.4292198463
153536,754370.662721674
153537,675349.4753759353
153538,1465327.294906733
153539,684752.6966089467
153540,960653.5533771445
153541,1729832.0046791444
153542,1190287.670486705
153543,915553.843481688
153544,1100234.9364441829
153545,629077.1235569986
153546,617244.8668081177
153547,1722605.3032816336
153548,1726450.5211137373
153549,3096741.666666667
153550,1581980.7194648408
153551,1521948.1995266015
153552,1129476.0908232136
153553,577614.8012265512
153554,1388718.7603725684
153555,867711.7866137716
153556,674147.9404761904
153557,2064835.1842022482
153558,3152103.333333333
153559,1341305.5174852256
153560,623887.7890785326
153561,1041544.4962720886
153562,4102203.6309523815
153563,912414.9762850014
153564,950706.6634850348
153565,715370.3806223661
153566,1222763.6738095242
153567,951196.6264127361
153568,641883.764492786
153569,1035297.4761904761
153570,776886.0321860879
153571,895247.166930963
153572,1216185.0309890094
153573,1514270.2009944993
153574,1521506.2028006623
153575,774030.0455452194
153576,975722.9886637053
153577,4350987.294372294
153578,1067276.3959716752
153579,1077430.8141523588
153580,2330658.0756188254
153581,626217.857142857
153582,831778.846644442
153583,761158.4262902129
153584,1986719.3712338062
153585,1429843.6666666663
153586,827594.1008815982
153587,804876.0872972705
153588,924151.1601454103
153589,928275.8333333335
153590,1226690.9092773367
153591,1290921.9628674928
153592,1976192.234355046
153593,1695198.1338136152
153594,1542093.256761453
153595,924576.8123112156
153596,851817.004107249
153597,1089642.7107515363
153598,1713641.04310363
153599,1632337.322794889
153600,788552.1124611858
153601,828705.8010695748
153602,538890.6944444444
153603,846508.7463924964
153604,1274189.1161616163
153605,1366526.837543992
153606,757865.0
153607,1212789.3965748304
153608,807191.6753246756
153609,1297727.6568480707
153610,761120.2301572118
153611,521356.04124626325
153612,1262264.6751142829
153613,928044.1547619044
153614,558577.7726995227
153615,496510.40116681554
153616,1298552.8682372114
153617,1358018.333333333
153618,725809.1802054155
153619,726389.7922503151
153620,1369837.1184724667
153621,1283865.2490136216
153622,943465.1761373043
153623,1024484.2684699998
153624,1280107.4884484087
153625,349352.3041125543
153626,3047975.8591715037
153627,1614377.0065749083
153628,978972.2457877734
153629,562194.3865101071
153630,740355.7362790449
153631,757144.6376853373
153632,572950.6071988748
153633,607848.4400596903
153634,762681.1570443125
153635,1026263.7728895643
153636,1736415.2706645087
153637,747770.2003968256
153638,1229952.2250331892
153639,1546435.8960457435
153640,935150.9816653936
153641,1688455.9518210245
153642,579011.8928571428
153643,1706950.2849999997
153644,1304512.0645115513
153645,2405540.873387925
153646,612059.369047619
153647,415715.93890387187
153648,573084.6641404897
153649,697251.9865396548
153650,822816.582152381
153651,1243238.5595238097
153652,1534218.9273594597
153653,2856875.01739358
153654,351455.2777593754
153655,846100.4523809524
153656,1514270.2009944993
153657,2480483.6473672614
153658,679027.5416666667
153659,2104585.229587298
153660,684621.6684589275
153661,546628.8280126044
153662,1590607.0920973015
153663,538524.3981481482
153664,1349860.0222007108
153665,1900315.9646464647
153666,1497996.2321146044
153667,1384292.748015873
153668,788552.1124611858
153669,1002903.6185407188
153670,976536.4651830175
153671,742265.8174603173
153672,596480.5493777056
153673,504547.0611471861
153674,905134.3875572534
153675,669041.4101637211
153676,1471180.5803571427
153677,695844.0639915641
153678,1272188.97008547
153679,787461.3133868129
153680,619739.0321284479
153681,522528.9323932042
153682,1528687.7444656796
153683,1546582.4206349207
